CaseID	VehicleNumber	Discussion	PSU	PSUStrata	RATWeight
814000341	1	This crash occurred on a Monday at 0020 hours in an urban area.  The north/south roadway is a junction where a two-lane interstate merges with a three-lane interstate, becoming a straight, five-lane interstate bordered with shoulders and guardrails.  The	49	7	50.061
814000341	2	This crash occurred on a Monday at 0020 hours in an urban area.  The north/south roadway is a junction where a two-lane interstate merges with a three-lane interstate, becoming a straight, five-lane interstate bordered with shoulders and guardrails.  The	49	7	50.061
814000361	1	This crash occurred at approximately 1845 hours on a two-lane, one-way, interchange area on an urban freeway. This was approximately one hour after sunset according to the U.S. Naval Observatory.   It was cloudy outside and the roadway was wet from recent	49	7	23.167
814000381	1	The weather was clear, the roadway dry and it was dark, but lighted at the time of the crash involving two vehicles.  Vehicle one was a 2002 Ford Taurus that was traveling north in the 2nd lane of an 8-lane divided concrete roadway with a posted speed lim	49	7	23.167
814000381	2	The weather was clear, the roadway dry and it was dark, but lighted at the time of the crash involving two vehicles.  Vehicle one was a 2002 Ford Taurus that was traveling north in the 2nd lane of an 8-lane divided concrete roadway with a posted speed lim	49	7	23.167
814000401	1	This crash occurred at approximately 0200 hours in the five northbound lanes on a divided urban freeway.  There were no adverse weather conditions at this time and the travel lanes were dry and straight.  The precrash area of the roadway has a 3% grade in	49	7	80.73
814000401	2	This crash occurred at approximately 0200 hours in the five northbound lanes on a divided urban freeway.  There were no adverse weather conditions at this time and the travel lanes were dry and straight.  The precrash area of the roadway has a 3% grade in	49	7	80.73
814003448	1	A single vehicle crash occurred on a Saturday at approximately 0600 hours on an urban expressway during a period of light rain.  Thru the location the roadway curves to the left with a downgrade for westbound traffic.  Vehicle one was traveling westbound	49	7	0
814003494	1	This three-vehicle crash occurred within an interchange of an interstate freeway and a state highway.  This crash occurred on the two-lane one-way entrance/exit ramp area.  This area is divided from the two through lanes on the interstate roadway by a con	49	7	50.061
814003494	2	This three-vehicle crash occurred within an interchange of an interstate freeway and a state highway.  This crash occurred on the two-lane one-way entrance/exit ramp area.  This area is divided from the two through lanes on the interstate roadway by a con	49	7	50.061
814003494	3	This three-vehicle crash occurred within an interchange of an interstate freeway and a state highway.  This crash occurred on the two-lane one-way entrance/exit ramp area.  This area is divided from the two through lanes on the interstate roadway by a con	49	7	50.061
814003548	1	A single vehicle crash occurred during the night hours on a dark eight lane divided interstate with positive barrier.  This section of the roadway consists of four eastbound lanes, a cement center divide and four westbound lanes.  The westbound lanes play	49	7	50.061
814003574	1	This four-vehicle crash occurred on an eight-lane divided interstate freeway.  A concrete barrier divides the eight lanes, with four lanes in either direction.  The crash occurred on the northbound side, which was in a construction zone.  There were orang	49	7	50.061
814003574	2	This four-vehicle crash occurred on an eight-lane divided interstate freeway.  A concrete barrier divides the eight lanes, with four lanes in either direction.  The crash occurred on the northbound side, which was in a construction zone.  There were orang	49	7	50.061
814003574	3	This four-vehicle crash occurred on an eight-lane divided interstate freeway.  A concrete barrier divides the eight lanes, with four lanes in either direction.  The crash occurred on the northbound side, which was in a construction zone.  There were orang	49	7	50.061
814003574	4	This four-vehicle crash occurred on an eight-lane divided interstate freeway.  A concrete barrier divides the eight lanes, with four lanes in either direction.  The crash occurred on the northbound side, which was in a construction zone.  There were orang	49	7	50.061
814003588	1	Case 2001-49-011 CEAF, Page 14 Vehicle #1, 1994 Lexus GS 300  This crash occurred during the late morning hours just before noon on a weekday on a eight lane divided (four southbound/ four northbound) right curve, dry, positive two percent grade, asphalt	49	7	50.061
814003588	2	Case 2001-49-011 CEAF, Page 14 Vehicle #2, 1999 Peterbilt truck-tractor pulling an empty Vantage bottom dump tank semi-trailer  This crash occurred during the late morning hours just before noon on a weekday on a eight lane divided (four southbound/ four	49	7	50.061
814003608	1	Case #2001-49-0012 CEAF, Page 14 Vehicle 1 - 1994 Ford F150 pickup truck  The driver of the 1994 Ford F150 pickup truck, a 67-year old male, was traveling east on a 4-lane interstate divided by a grass median and guardrail (8 lanes total) in the first lan	49	7	50.061
814003608	2	Case #2001-49-0012 CEAF, Page 14 Vehicle 2 - 1999 Freightliner tractor pulling one closed van semi-trailer  The driver of the 1999 Freightliner tractor pulling one closed van semi-trailer, a 36-year old male, was traveling east on a 4-lane interstate divi	49	7	50.061
814003608	3	Case #2001-49-0012 CEAF, Page 14 Vehicle 3 - 1992 Freightliner tractor pulling one flatbed semi-trailer  The driver of the 1992 Freightliner tractor pulling one flatbed semi-trailer, a 47-year old male, was traveling east on a 4-lane interstate divided by	49	7	50.061
814003648	1	A two-vehicle crash occurred at 0745 hours on an urban 8-lane, level, wet, bituminous roadway with a raised concrete-curbed grass median separating northbound lanes from southbound lanes.  The southbound lanes consist of 3 through lanes and 2 left-turn on	49	7	50.061
814003648	2	A two-vehicle crash occurred at 0745 hours on an urban 8-lane, level, wet, bituminous roadway with a raised concrete-curbed grass median separating northbound lanes from southbound lanes.  The southbound lanes consist of 3 through lanes and 2 left-turn on	49	7	50.061
814003708	1	A two vehicle daytime crash occurred at 1120 hours on an urban, four-lane state highway with a raised concrete center divider separating the two northbound and two southbound lanes.  This state highway intersected with a like state highway and these trave	49	7	50.061
814003708	2	A two vehicle daytime crash occurred at 1120 hours on an urban, four-lane state highway with a raised concrete center divider separating the two northbound and two southbound lanes.  This state highway intersected with a like state highway and these trave	49	7	50.061
814003908	1	A two-vehicle crash occurred at approximately 1400 hours in the northbound travel lanes of an divided urban, concrete, eight-lane road with a 40 mph (64 Kmph) speed limit.   The road consisted of three through lanes and a turn left lane in each direction	49	7	50.061
814003908	2	A two-vehicle crash occurred at approximately 1400 hours in the northbound travel lanes of an divided urban, concrete, eight-lane road with a 40 mph (64 Kmph) speed limit.   The road consisted of three through lanes and a turn left lane in each direction	49	7	50.061
814004493	1	This crash occurred at approximately 1000 hours in January on the eastbound lanes of an urban interstate highway.  The four eastbound lanes are straight, concrete, with asphalt shoulders.  The westbound four-lane section did not play a role.  The crash ar	49	7	50.061
814004493	2	This crash occurred at approximately 1000 hours in January on the eastbound lanes of an urban interstate highway.  The four eastbound lanes are straight, concrete, with asphalt shoulders.  The westbound four-lane section did not play a role.  The crash ar	49	7	50.061
814004494	1	This crash occurred at 0648 hours on an urban local street in the month of January.  The roadway is comprised of a straight and level three-lane northbound section and a southbound three-lane section separated by an unprotected concrete curbed median.  Bo	49	7	50.061
