CaseID	VehicleNumber	PreEventMovement	ACRCriticalEvent	CriticalEventCat	ACRReason	ReasonCat	ACRAvoidance	ACRStability	ACRLocation	ACRRightOfWay	CrashCode	AccidentCat	ACRJackknife	ACRCargoshift	PSU	PSUStrata	RATWeight
864004587	1	6	61	4	0	0	99	1	1	1	45	12	0	0	6	1	29.901
864004587	2	1	10	2	113	2	1	1	2	2	47	12	0	0	6	1	29.901
864004627	1	1	6	1	120	3	3	3	2	2	46	12	0	0	6	1	29.901
864004627	2	2	60	4	0	0	1	1	1	1	45	12	0	0	6	1	29.901
864004627	3	17	125	9	0	0	8	1	2	1	98	13	0	0	6	1	29.901
864004627	4	1	125	9	0	0	98	2	2	1	98	13	0	0	6	1	29.901
864004628	1	2	53	3	0	0	1	1	1	88	29	2	0	0	6	1	29.901
864004628	2	2	125	9	0	0	1	1	1	88	98	13	0	0	6	1	29.901
864004628	3	1	52	3	110	2	3	2	1	88	28	2	0	0	6	1	29.901
864004727	1	1	50	3	199	4	1	1	1	88	20	2	0	0	6	1	19.812
864004727	2	5	53	3	0	0	1	1	1	88	21	2	0	0	6	1	19.812
864004728	1	15	51	3	199	4	1	1	2	88	24	2	0	0	6	1	19.812
864004728	2	2	53	3	0	0	1	1	1	88	25	2	0	0	6	1	19.812
864004729	1	1	7	1	143	4	98	4	4	88	7	7	1	0	6	1	29.901
864004730	1	1	13	2	100	1	6	1	4	88	1	1	0	0	6	1	29.901
864004808	1	1	53	3	0	0	1	1	1	88	29	2	0	0	6	1	29.901
864004808	2	1	52	3	110	2	4	9	1	88	28	2	0	0	6	1	29.901
864004811	1	98	125	9	0	0	1	1	1	88	98	13	0	0	6	1	29.901
864004811	2	5	11	2	113	2	1	1	2	2	70	4	0	0	6	1	29.901
864004811	3	1	60	4	0	0	3	2	1	1	71	4	0	0	6	1	29.901
864004907	1	14	6	1	140	3	98	8	2	88	98	13	0	0	6	1	29.901
864005407	1	1	13	2	142	4	7	1	4	88	1	1	0	0	6	1	29.901
864005408	1	1	50	3	199	4	3	2	1	1	48	12	0	0	6	1	19.812
864005408	2	0	53	3	0	0	0	0	0	2	48	12	0	0	6	1	19.812
870003250	1	2	61	4	0	0	98	1	1	1	45	12	0	0	49	7	0
870003250	2	1	10	2	143	4	1	1	2	2	47	12	0	0	49	7	0
870003268	1	5	125	9	0	0	1	1	1	88	98	13	0	0	49	7	0
870003268	2	99	53	3	0	0	1	1	1	88	33	2	0	0	49	7	0
870003268	3	14	59	3	111	2	1	1	1	88	33	2	0	0	49	7	0
870004528	1	1	54	3	199	4	7	1	2	2	50	3	0	0	49	7	23.167
870004528	2	1	54	3	0	0	8	2	2	1	51	3	0	0	49	7	23.167
870004628	1	1	61	4	0	0	1	1	1	1	45	12	0	0	49	7	50.061
870004628	2	1	125	9	0	0	1	1	1	1	98	13	0	0	49	7	50.061
870004628	3	15	10	2	112	2	1	1	2	2	47	12	0	0	49	7	50.061
870004673	1	1	125	9	0	0	1	1	1	1	98	13	0	0	49	7	23.167
870004673	2	1	98	7	138	3	1	1	1	1	15	11	0	0	49	7	23.167
870004688	1	1	13	2	100	1	1	1	4	88	1	1	0	0	49	7	80.73
870004733	1	14	5	1	509	6	1	4	4	88	2	1	1	0	49	7	50.061
870004748	1	14	7	1	120	3	9	4	2	1	7	7	1	0	49	7	80.73
870004788	1	6	61	4	0	0	1	1	1	1	45	12	0	0	49	7	50.061
870004788	2	14	12	2	140	3	7	1	6	88	47	12	0	0	49	7	50.061
870004828	1	5	53	3	0	0	1	1	1	88	21	2	0	0	49	7	50.061
870004828	2	1	50	3	113	2	2	1	1	88	20	2	0	0	49	7	50.061
870004828	3	5	125	9	0	0	1	1	1	88	98	13	0	0	49	7	50.061
870004891	1	15	53	3	121	3	1	1	2	88	25	2	0	0	49	7	23.167
870004891	2	1	51	3	0	0	3	2	1	88	24	2	0	0	49	7	23.167
870004968	1	1	17	2	113	2	3	2	1	2	88	5	0	0	49	7	80.73
870004968	2	1	66	4	0	0	1	1	1	1	89	5	0	0	49	7	80.73
870005168	1	1	51	3	123	3	3	2	1	88	24	2	0	0	49	7	50.061
870005168	2	17	53	3	0	0	1	1	1	88	25	2	0	0	49	7	50.061
870005188	1	1	50	3	0	0	9	1	1	88	20	2	0	0	49	7	50.061
870005188	2	5	53	3	108	1	1	1	1	88	21	2	0	0	49	7	50.061
870005232	1	17	13	2	123	3	8	1	4	88	1	1	0	0	49	7	50.061
870005248	1	14	52	3	128	3	3	2	1	88	28	2	0	0	49	7	23.167
870005248	2	14	53	3	541	5	1	1	1	88	29	2	0	0	49	7	23.167
870005249	1	1	125	9	0	0	1	1	1	88	98	13	0	0	49	7	50.061
870005249	2	1	12	2	199	4	1	1	4	88	6	7	0	0	49	7	50.061
870005388	1	15	8	1	199	4	99	2	4	88	2	1	0	0	49	7	23.167
870005388	2	1	125	9	0	0	1	1	1	88	98	13	0	0	49	7	23.167
870005508	1	5	52	3	0	0	1	1	1	88	21	2	0	0	49	7	50.061
870005508	2	2	50	3	123	3	9	1	2	88	20	2	0	0	49	7	50.061
870005508	3	5	53	3	0	0	1	1	1	88	98	13	0	0	49	7	50.061
870005531	1	10	6	1	140	3	1	1	1	88	98	13	0	0	49	7	50.061
870005628	1	2	51	3	0	0	1	1	1	88	29	2	0	0	49	7	50.061
870005628	2	2	125	9	0	0	1	1	1	88	98	13	0	0	49	7	50.061
870005628	3	1	52	3	123	3	3	2	1	88	28	2	0	0	49	7	50.061
870005688	1	5	53	3	0	0	1	1	1	88	21	2	0	0	49	7	23.167
870005688	2	1	50	3	122	3	8	1	1	88	20	2	0	0	49	7	23.167
870006034	1	2	15	2	125	3	1	1	1	2	82	10	0	0	49	7	23.167
870006034	2	1	67	4	0	0	3	2	1	1	83	10	0	0	49	7	23.167
870006034	3	5	125	9	0	0	1	1	1	1	98	13	0	0	49	7	23.167
870006108	1	4	80	5	0	0	1	1	1	1	98	13	0	0	49	7	23.167
870006168	1	1	67	4	0	0	1	1	1	1	84	10	0	0	49	7	50.061
870006168	2	2	15	2	125	3	2	1	1	2	84	10	0	0	49	7	50.061
870006194	1	98	11	2	128	3	1	1	2	88	46	12	0	0	49	7	50.061
870006194	2	1	60	4	0	0	1	1	1	88	45	12	0	0	49	7	50.061
870006194	3	1	125	9	0	0	9	2	2	88	98	13	0	0	49	7	50.061
870006214	1	3	10	2	142	4	7	1	2	88	48	12	0	0	49	7	50.061
870006214	2	1	61	4	0	0	1	1	1	88	48	12	0	0	49	7	50.061
876004343	1	1	125	9	0	0	8	1	1	1	98	13	0	0	4	3	53.409
876004343	2	1	13	2	199	4	1	1	4	88	1	1	0	0	4	3	53.409
876005381	1	3	53	3	0	0	1	1	1	88	29	2	0	0	4	3	34.364
876005381	2	3	52	3	110	2	6	1	1	88	28	2	0	0	4	3	34.364
884003605	1	1	6	1	509	6	8	2	4	88	8	7	0	0	81	11	0
884003606	1	1	10	2	199	4	1	1	2	2	50	3	0	0	81	11	0
884003606	2	1	62	4	0	0	9	1	1	1	51	3	0	0	81	11	0
884003645	1	1	6	1	139	3	9	1	2	88	7	7	0	0	81	11	0
884003685	1	1	53	3	0	0	1	1	1	88	25	2	0	0	81	11	0
884003685	2	15	51	3	112	2	3	2	2	88	24	2	0	0	81	11	0
884003725	1	1	80	5	0	0	1	1	1	1	13	11	0	0	81	11	0
884003847	1	6	10	2	128	3	1	1	2	2	50	3	0	0	81	11	14.014
884003847	2	1	62	4	0	0	3	2	1	1	51	3	0	0	81	11	14.014
884003927	1	14	6	1	140	3	1	1	1	88	7	7	0	0	81	11	73.431
884003948	1	1	51	3	111	2	1	1	2	88	24	2	0	0	81	11	73.431
884003948	2	1	53	3	0	0	1	1	1	88	25	2	0	0	81	11	73.431
884003968	1	1	53	3	0	0	1	1	1	88	25	2	0	0	81	11	14.014
884003968	2	99	51	3	199	4	1	1	1	88	24	2	0	0	81	11	14.014
884003968	3	1	125	9	0	0	1	1	1	88	98	13	0	0	81	11	14.014
884004045	1	1	13	2	199	4	1	1	4	88	1	1	0	0	81	11	14.014
884004185	1	1	50	3	101	1	1	1	1	88	20	2	0	0	81	11	38.971
884004185	2	5	53	3	0	0	1	1	1	88	21	2	0	0	81	11	38.971
884004225	1	14	51	3	122	3	1	1	1	88	24	2	0	0	81	11	38.971
884004225	2	14	53	3	0	0	1	1	1	88	25	2	0	0	81	11	38.971
884004265	1	1	61	4	0	0	1	1	1	1	45	12	0	0	81	11	73.431
884004265	2	16	10	2	199	4	1	1	2	2	47	12	0	0	81	11	73.431
884004265	3	1	125	9	0	0	3	2	1	88	98	13	0	0	81	11	73.431
884004325	1	10	100	1	203	5	1	1	1	88	7	7	0	1	81	11	73.431
884004368	1	15	52	3	119	2	2	1	1	88	28	2	0	0	81	11	14.014
884004368	2	2	53	3	0	0	1	1	1	88	29	2	0	0	81	11	14.014
884004485	1	5	125	9	0	0	2	1	1	88	98	13	0	0	81	11	73.431
884004485	2	5	53	3	0	0	1	1	1	88	21	2	0	0	81	11	73.431
884004485	3	5	125	9	0	0	1	1	1	88	98	13	0	0	81	11	73.431
884004485	4	5	125	9	0	0	1	1	1	88	98	13	0	0	81	11	73.431
884004485	5	1	50	3	112	2	9	8	1	88	20	2	1	0	81	11	73.431
884004545	1	1	11	2	110	2	1	1	2	88	24	2	0	0	81	11	14.014
884004545	2	1	60	4	0	0	7	1	1	88	25	2	0	0	81	11	14.014
884004607	1	5	15	2	504	6	1	1	7	2	82	10	0	0	81	11	38.971
884004607	2	1	72	4	0	0	3	2	1	1	83	10	0	0	81	11	38.971
884004688	1	14	6	1	128	3	1	3	2	2	78	10	0	0	81	11	73.431
884004688	2	1	125	9	0	0	2	1	1	1	98	13	0	0	81	11	73.431
884004688	3	1	61	4	0	0	8	1	1	1	79	10	0	0	81	11	73.431
884004689	1	14	52	3	120	3	1	1	2	1	24	2	0	0	81	11	38.971
884004689	2	98	53	3	0	0	1	1	2	1	25	2	0	0	81	11	38.971
884004745	1	2	53	3	0	0	1	1	1	88	29	2	0	0	81	11	73.431
884004745	2	0	125	9	0	0	0	0	0	88	98	13	0	0	81	11	73.431
884004745	3	15	6	1	120	3	9	1	2	88	28	2	0	0	81	11	73.431
884004768	1	16	125	9	0	0	1	1	1	1	98	13	0	0	81	11	38.971
884004768	2	1	13	2	119	2	1	1	4	88	11	11	0	0	81	11	38.971
884004828	1	14	5	1	509	6	99	1	4	1	2	1	0	0	81	11	14.014
884004828	2	15	61	4	0	0	9	1	1	1	98	13	0	0	81	11	14.014
884004865	1	15	6	1	143	4	2	3	1	88	20	2	0	0	81	11	73.431
884004865	2	5	53	3	0	0	1	1	1	88	21	2	0	0	81	11	73.431
884004965	1	14	52	3	123	3	6	1	1	88	28	2	0	0	81	11	73.431
884004965	2	2	53	3	0	0	1	2	1	88	29	2	0	0	81	11	73.431
884005065	1	2	53	3	0	0	1	1	1	88	48	12	0	0	81	11	73.431
884005065	2	5	125	9	0	0	1	1	1	88	98	13	0	0	81	11	73.431
884005065	3	14	52	3	112	2	6	1	1	88	48	12	0	0	81	11	73.431
884005105	1	16	6	1	123	3	3	4	2	2	64	6	0	0	81	11	38.971
884005105	2	1	62	4	0	0	9	1	1	1	65	6	0	0	81	11	38.971
884005168	1	14	6	1	140	3	1	1	4	88	2	1	0	1	81	11	73.431
884005169	1	1	125	9	0	0	1	1	1	1	98	13	0	0	81	11	14.014
884005169	2	1	11	2	101	1	1	1	2	2	44	12	0	0	81	11	14.014
884005169	3	1	60	4	0	0	1	1	1	1	45	12	0	0	81	11	14.014
884005185	1	5	53	3	0	0	1	1	1	88	21	2	0	0	81	11	73.431
884005185	2	5	125	9	0	0	1	1	1	88	98	13	0	0	81	11	73.431
884005185	3	5	125	9	0	0	1	1	1	88	98	13	0	0	81	11	73.431
884005185	4	5	125	9	0	0	1	1	1	88	98	13	0	0	81	11	73.431
884005185	5	5	125	9	0	0	1	1	1	88	98	13	0	0	81	11	73.431
884005185	6	1	50	3	120	3	4	9	1	88	20	2	0	0	81	11	73.431
884005205	1	1	125	9	0	0	6	1	2	88	98	13	0	0	81	11	38.971
884005205	2	1	125	9	0	0	3	2	1	88	98	13	0	0	81	11	38.971
884005205	3	1	125	9	0	0	99	1	1	88	98	13	0	0	81	11	38.971
884005205	4	15	125	9	0	0	1	1	2	88	98	13	0	0	81	11	38.971
884005205	5	1	6	1	120	3	8	4	2	88	7	7	1	0	81	11	38.971
884005245	1	1	4	1	540	5	7	1	2	88	7	7	0	0	81	11	14.014
884005285	1	1	125	9	0	0	10	1	1	88	98	13	0	0	81	11	73.431
884005285	2	1	8	1	143	4	1	2	4	88	2	1	0	0	81	11	73.431
884005327	1	1	10	2	199	4	1	1	2	2	50	3	0	0	81	11	14.014
884005327	2	1	62	4	0	0	9	1	1	1	51	3	0	0	81	11	14.014
884005385	1	14	10	2	199	4	1	1	2	2	50	3	0	0	81	11	38.971
884005385	2	1	62	4	0	0	7	1	1	1	51	3	0	0	81	11	38.971
884005425	1	14	100	1	203	5	1	1	1	88	2	1	0	1	81	11	73.431
884005485	1	15	11	2	113	2	1	1	2	88	46	12	0	0	81	11	73.431
884005485	2	1	60	4	0	0	99	1	1	88	45	12	0	0	81	11	73.431
884005485	3	3	125	9	0	0	1	1	1	88	98	13	0	0	81	11	73.431
884005486	1	14	12	2	199	4	1	1	4	88	6	7	0	0	81	11	73.431
884005486	2	14	125	9	0	0	1	1	1	1	98	13	0	0	81	11	73.431
884005545	1	5	52	3	0	0	1	1	1	88	48	12	0	0	81	11	73.431
884005545	2	5	125	9	0	0	1	1	1	88	98	13	0	0	81	11	73.431
884005545	3	2	50	3	123	3	9	1	1	88	48	12	0	0	81	11	73.431
884005565	1	15	10	2	199	4	99	1	2	88	26	2	0	0	81	11	73.431
884005565	2	1	125	9	0	0	2	1	1	88	98	13	0	0	81	11	73.431
884005565	3	1	61	4	0	0	3	2	1	88	24	2	0	0	81	11	73.431
884005685	1	1	17	2	111	2	1	1	1	2	87	5	0	0	81	11	73.431
884005685	2	1	66	4	0	0	3	2	1	1	86	5	0	0	81	11	73.431
884005686	1	1	50	3	128	3	4	1	1	88	20	2	0	0	81	11	38.971
884005686	2	5	53	3	0	0	1	1	1	88	22	2	0	0	81	11	38.971
884005705	1	1	10	2	100	1	1	1	2	2	64	6	0	0	81	11	38.971
884005705	2	1	62	4	0	0	1	1	1	1	65	6	0	0	81	11	38.971
884005825	1	13	125	9	0	0	1	1	1	88	98	13	0	0	81	11	73.431
884005825	2	1	50	3	113	2	8	1	1	88	98	13	0	0	81	11	73.431
884005845	1	1	50	3	119	2	3	1	1	88	20	2	0	0	81	11	38.971
884005845	2	5	53	3	0	0	1	1	1	88	21	2	0	0	81	11	38.971
884005905	1	1	62	4	0	0	99	1	1	1	62	9	0	0	81	11	14.014
884005905	2	1	125	9	0	0	2	1	1	1	98	13	0	0	81	11	14.014
884005905	3	1	125	9	0	0	1	1	1	1	98	13	0	0	81	11	14.014
884005905	4	17	6	1	509	6	1	4	2	2	62	9	0	0	81	11	14.014
884005925	1	15	10	2	149	4	1	1	2	88	50	3	0	0	81	11	14.014
884005925	2	14	62	4	0	0	3	1	1	88	51	3	0	0	81	11	14.014
884006005	1	6	11	2	143	4	1	1	2	88	46	12	0	0	81	11	73.431
884006005	2	1	60	4	0	0	1	1	1	88	45	12	0	0	81	11	73.431
884006065	1	14	12	2	125	3	99	1	4	88	6	7	0	0	81	11	14.014
884006065	2	1	125	9	0	0	3	2	1	1	98	13	0	0	81	11	14.014
884006065	3	1	125	9	0	0	8	1	2	1	98	13	0	0	81	11	14.014
884006186	1	1	13	2	101	1	1	1	4	88	1	1	0	0	81	11	73.431
884006186	2	1	125	9	0	0	1	1	1	1	98	13	0	0	81	11	73.431
884006226	1	15	6	1	143	4	1	3	4	88	7	7	0	0	81	11	14.014
884006226	2	14	125	9	0	0	1	1	1	88	98	13	0	0	81	11	14.014
885006067	1	1	18	2	0	0	1	1	1	88	31	2	0	0	43	9	127.503
885006067	2	1	125	9	0	0	6	1	1	1	98	13	0	0	43	9	127.503
885006067	3	1	52	3	123	3	1	1	1	88	28	2	0	0	43	9	127.503
