CaseID	VehicleNumber	RoadRelation	Junction	Interchange	ENVTrafficFlow	FlowRestriction	IntersectionType	TravelLanes	AccessControl	Signage	FunctionalClass	Daylight	TrafficControl	Railroad	Functioning	RoadwayClass	RoadAlignment	RoadProfile	RoadSurface	SurfaceCondition	SurfaceDefect	DesignDefect	ShoulderType	ShoulderWidth	RumbleStrip	SightLineRestriction	SightLineDistance	AASHTODistance	ENVNoConditions	ENVRain	ENVSnow	ENVFog	ENVWindGusts	ENVHail	ENVSleet	ENVDust	ENVOtherConditions	PSU	PSUStrata	RATWeight
816000021	6	1	1	0	2	1	0	5	1	1	8	3	0	0	0	7	1	1	2	1	0	0	2	4	4	1	8887	8887	1	0	0	0	0	0	0	0	0	73	5	60.371
816003502	1	1	1	0	2	0	0	3	1	1	8	4	0	0	0	7	1	2	1	4	0	0	1	4	0	1	8887	8887	0	0	1	0	0	0	0	0	0	73	5	0
816003502	2	1	1	0	2	0	0	3	1	1	8	4	0	0	0	7	1	2	1	4	0	0	1	4	0	1	8887	8887	0	0	1	0	0	0	0	0	0	73	5	0
816003625	1	1	1	0	1	0	0	2	1	1	1	2	0	0	0	2	1	1	2	4	0	0	2	2	0	1	8887	8887	0	0	1	0	0	0	0	0	0	73	5	0
816003625	2	1	1	0	1	0	0	2	1	1	1	2	0	0	0	1	1	1	2	4	0	0	2	4	4	1	8887	8887	0	0	1	0	0	0	0	0	0	73	5	0
816003626	1	1	1	0	2	3	0	2	1	1	1	2	0	0	0	2	1	1	2	4	0	0	2	4	1	1	8887	8887	0	0	1	0	0	0	0	0	0	73	5	0
816003626	2	1	1	0	2	0	0	2	1	1	1	2	0	0	0	2	1	1	2	4	0	0	8	4	5	1	8887	8887	0	0	1	0	0	0	0	0	0	73	5	0
816003661	1	1	99	9	2	1	0	4	1	1	8	3	0	0	0	7	1	1	1	1	0	0	1	4	0	1	8887	8887	1	0	0	0	0	0	0	0	0	73	5	0
816003661	2	1	5	1	2	1	0	4	1	1	8	3	0	0	0	8	1	1	1	1	0	0	1	4	0	1	8887	8887	1	0	0	0	0	0	0	0	0	73	5	0
816003745	1	1	1	0	2	1	0	3	1	1	8	1	0	0	0	7	1	1	2	1	0	0	2	4	0	1	8887	8887	1	0	0	0	0	0	0	0	0	73	5	195.635
816003745	2	1	1	0	2	1	0	3	1	1	8	1	0	0	0	7	1	1	2	1	0	0	2	4	0	1	8887	8887	1	0	0	0	0	0	0	0	0	73	5	195.635
816003785	1	1	3	0	1	0	1	3	1	2	2	1	2	0	9	3	1	1	2	1	0	0	2	4	4	1	8887	8887	1	0	0	0	0	0	0	0	0	73	5	195.635
816003785	2	1	3	0	1	0	1	3	2	2	2	1	1	0	9	3	1	1	2	1	0	0	2	4	4	1	8887	8887	1	0	0	0	0	0	0	0	0	73	5	195.635
816003801	1	1	1	0	4	8	0	2	1	2	2	1	31	0	2	5	1	1	2	1	0	0	2	4	0	1	8887	8887	1	0	0	0	0	0	0	0	0	73	5	195.635
816003841	1	1	1	0	2	1	0	3	1	1	8	3	7	0	2	7	1	1	2	1	0	0	2	4	0	1	8887	8887	1	0	0	0	0	0	0	0	0	73	5	60.371
816003841	2	1	1	0	2	1	0	3	1	1	8	3	7	0	2	7	1	1	2	1	0	0	2	4	0	1	8887	8887	1	0	0	0	0	0	0	0	0	73	5	60.371
816003841	3	1	1	0	2	1	0	3	1	1	8	3	7	0	2	7	1	1	2	1	0	0	2	4	0	1	8887	8887	1	0	0	0	0	0	0	0	0	73	5	60.371
816003841	4	1	1	0	2	1	0	3	1	1	8	3	7	0	2	7	1	1	2	1	0	0	2	4	0	1	8887	8887	1	0	0	0	0	0	0	0	0	73	5	60.371
816003941	1	1	5	1	2	0	0	4	1	1	8	2	0	0	0	8	1	1	2	1	0	0	2	4	4	1	8887	8887	1	0	0	0	0	0	0	0	0	73	5	356.366
816003941	2	1	5	1	2	0	0	4	1	1	8	2	0	0	0	8	1	1	2	1	0	0	2	4	4	1	8887	8887	1	0	0	0	0	0	0	0	0	73	5	356.366
816003941	3	1	5	1	2	0	0	4	1	1	8	2	0	0	0	8	1	1	2	1	0	0	2	4	4	1	8887	8887	1	0	0	0	0	0	0	0	0	73	5	356.366
816003981	1	1	1	0	4	0	0	4	1	5	3	1	0	0	0	4	1	1	2	1	0	0	0	0	0	1	8887	8887	1	0	0	0	0	0	0	0	0	73	5	356.366
816003982	1	1	1	0	4	4	0	2	2	6	13	1	0	0	0	11	1	1	2	1	0	0	2	4	0	1	8887	8887	1	0	0	0	0	0	0	0	0	73	5	356.366
816003982	2	1	1	0	4	4	0	2	2	6	13	1	0	0	0	11	1	1	2	1	0	0	2	4	0	1	8887	8887	1	0	0	0	0	0	0	0	0	73	5	356.366
816003982	3	1	1	0	4	4	0	2	2	6	13	1	0	0	0	11	1	1	2	1	0	0	2	4	0	1	8887	8887	1	0	0	0	0	0	0	0	0	73	5	356.366
816004021	1	1	1	0	1	4	0	2	1	1	1	1	0	0	0	2	1	1	2	1	0	0	2	4	4	1	8887	8887	1	0	0	0	0	0	0	0	0	73	5	60.371
816004021	2	1	1	0	1	4	0	2	1	1	1	1	0	0	0	2	1	1	2	1	0	0	2	4	4	1	8887	8887	1	0	0	0	0	0	0	0	0	73	5	60.371
816004041	1	8	5	1	2	1	0	2	1	1	8	4	22	0	2	7	2	1	2	1	0	0	0	0	0	1	8887	8887	1	0	0	0	0	0	0	0	0	73	5	356.366
816004201	1	1	5	0	4	0	0	2	1	1	8	1	0	0	0	8	2	2	1	1	0	4	1	4	4	1	8887	8887	1	0	0	0	0	0	0	0	0	73	5	356.366
816004261	1	1	5	1	3	0	0	1	1	1	1	1	7	0	2	2	2	2	2	1	0	0	0	0	0	1	8887	8887	1	0	0	0	0	0	0	0	0	73	5	356.366
816004281	1	1	4	0	4	0	88	2	1	5	6	1	2	0	2	5	1	1	1	2	0	0	0	0	0	1	8887	8887	0	1	0	0	0	0	0	0	0	73	5	195.635
816004281	2	1	4	0	4	0	88	2	1	5	6	1	2	0	2	5	1	1	1	2	0	0	0	0	0	1	8887	8887	0	1	0	0	0	0	0	0	0	73	5	195.635
816004381	1	1	2	0	4	0	5	2	1	5	6	1	20	0	2	5	3	4	2	1	1	0	0	0	0	1	8887	8887	1	0	0	0	0	0	0	0	0	73	5	356.366
816004381	2	1	2	0	4	0	5	2	1	3	2	1	0	0	0	5	1	1	2	1	0	0	2	4	0	1	8887	8887	1	0	0	0	0	0	0	0	0	73	5	356.366
816004425	1	3	1	0	2	0	0	3	1	1	8	1	0	0	0	8	1	1	2	1	0	0	2	4	0	1	8887	8887	1	0	0	0	0	0	0	0	0	73	5	356.366
816004441	1	1	1	0	2	4	0	3	1	1	8	1	0	0	0	7	1	1	2	1	0	0	2	4	4	1	8887	8887	1	0	0	0	0	0	0	0	0	73	5	195.635
816004441	2	1	1	0	2	4	0	3	1	1	8	1	0	0	0	7	1	1	2	1	0	0	2	4	4	1	8887	8887	1	0	0	0	0	0	0	0	0	73	5	195.635
816004441	3	1	1	0	2	4	0	3	1	1	8	1	0	0	0	7	1	1	2	1	0	0	2	4	4	1	8887	8887	1	0	0	0	0	0	0	0	0	73	5	195.635
816004442	1	1	1	0	4	0	0	2	2	5	6	1	0	0	0	5	2	1	2	1	0	0	2	1	0	1	8887	8887	1	0	0	0	0	0	0	0	0	73	5	60.371
816004442	2	1	1	0	4	0	0	2	2	5	6	1	0	0	0	5	3	1	2	1	0	0	2	4	0	1	8887	8887	1	0	0	0	0	0	0	0	0	73	5	60.371
816004442	3	1	1	0	4	0	0	2	2	5	6	1	0	0	0	5	3	1	2	1	0	0	2	4	0	1	8887	8887	1	0	0	0	0	0	0	0	0	73	5	60.371
816004561	1	1	6	0	4	0	0	2	2	5	6	1	61	1	2	5	1	2	2	1	0	0	0	0	0	1	8887	8887	1	0	0	0	0	0	0	0	0	73	5	356.366
816004701	1	1	1	0	4	0	0	4	2	2	2	1	0	0	0	4	1	1	2	1	0	0	2	3	0	1	8887	8887	1	0	0	0	0	0	0	0	0	73	5	60.371
816004701	2	1	1	0	4	0	0	4	2	2	2	1	0	0	0	4	1	1	2	1	0	0	2	4	0	1	8887	8887	1	0	0	0	0	0	0	0	0	73	5	60.371
816004741	1	1	1	0	4	0	0	4	2	3	10	1	0	0	0	10	1	1	2	1	0	0	2	3	0	1	8887	8887	1	0	0	0	0	0	0	0	0	73	5	60.371
816004741	2	1	1	0	4	0	0	4	2	3	10	1	0	0	0	10	1	1	2	1	0	0	2	3	0	1	8887	8887	1	0	0	0	0	0	0	0	0	73	5	60.371
816004741	3	1	1	0	4	0	0	4	2	3	10	1	0	0	0	10	1	1	2	1	0	0	2	3	0	1	8887	8887	1	0	0	0	0	0	0	0	0	73	5	60.371
816004741	4	1	1	0	4	0	0	4	1	3	10	1	0	0	0	10	1	1	2	1	0	0	2	4	0	1	8887	8887	1	0	0	0	0	0	0	0	0	73	5	60.371
816004806	1	1	2	0	4	0	5	2	2	5	13	2	20	0	2	11	1	2	2	2	0	0	0	0	0	1	8887	8887	1	0	0	0	0	0	0	0	0	73	5	60.371
816004806	2	1	2	0	1	0	2	2	2	3	10	2	0	0	0	9	1	2	2	2	0	0	2	4	0	1	8887	8887	1	0	0	0	0	0	0	0	0	73	5	60.371
816004821	1	1	1	0	2	0	0	2	1	1	8	1	0	0	9	8	1	1	2	1	0	0	2	2	5	1	8887	8887	1	0	0	0	0	0	0	0	0	73	5	60.371
816004821	2	1	1	0	2	0	0	2	1	1	8	1	0	0	9	8	1	1	2	1	0	0	2	3	4	1	8887	8887	1	0	0	0	0	0	0	0	0	73	5	60.371
816004861	1	1	1	0	4	0	0	2	2	3	2	4	0	0	0	5	3	1	2	1	0	0	2	2	0	1	8887	8887	1	0	0	0	0	0	0	0	0	73	5	60.371
816004861	2	1	1	0	4	0	0	2	2	3	2	4	0	0	0	5	2	1	2	1	0	0	2	4	0	1	8887	8887	1	0	0	0	0	0	0	0	0	73	5	60.371
816004901	1	1	1	0	2	4	0	3	1	1	8	3	0	0	0	7	1	3	1	1	0	0	1	4	0	1	8887	8887	1	0	0	0	0	0	0	0	0	73	5	195.635
816004901	2	1	1	0	2	0	0	3	1	1	8	3	0	0	0	7	1	3	1	1	0	0	1	4	0	1	8887	8887	1	0	0	0	0	0	0	0	0	73	5	195.635
816004901	3	1	1	0	2	4	0	3	1	1	8	3	0	0	0	7	1	3	1	1	0	0	1	4	0	1	8887	8887	1	0	0	0	0	0	0	0	0	73	5	195.635
816004902	1	1	1	0	2	1	0	4	1	1	8	3	0	0	9	7	1	1	1	1	0	0	2	4	4	1	8887	8887	1	0	0	0	0	0	0	0	0	73	5	60.371
816004902	2	1	1	0	2	1	0	4	1	1	8	3	0	0	0	7	1	1	2	1	0	0	2	4	4	1	8887	8887	1	0	0	0	0	0	0	0	0	73	5	60.371
816004902	3	1	1	0	2	1	0	4	1	1	8	3	0	0	0	7	1	1	2	1	0	0	2	4	4	1	8887	8887	1	0	0	0	0	0	0	0	0	73	5	60.371
816004902	4	1	1	0	2	1	0	4	1	1	8	3	0	0	0	7	1	1	2	1	0	0	2	4	4	1	8887	8887	1	0	0	0	0	0	0	0	0	73	5	60.371
816004902	5	1	1	0	2	1	0	4	1	1	8	3	0	0	0	7	1	1	2	1	0	0	2	4	4	1	8887	8887	1	0	0	0	0	0	0	0	0	73	5	60.371
816004941	1	1	1	0	2	4	0	4	1	1	8	3	0	0	0	7	1	1	1	1	0	0	1	4	0	1	8887	8887	1	0	0	0	0	0	0	0	0	73	5	60.371
816004941	2	1	1	0	2	4	0	4	1	1	8	3	0	0	0	7	1	1	1	1	0	0	1	4	0	1	8887	8887	1	0	0	0	0	0	0	0	0	73	5	60.371
816004941	3	1	1	0	2	4	0	4	1	1	8	3	0	0	0	7	1	1	1	1	0	0	1	4	0	1	8887	8887	1	0	0	0	0	0	0	0	0	73	5	60.371
816005021	1	8	5	1	1	0	0	2	1	1	8	1	0	0	0	8	1	1	1	1	0	0	0	0	0	1	8887	8887	1	0	0	0	0	0	0	0	0	73	5	0
816005021	2	8	5	0	2	0	0	3	1	1	8	1	0	0	0	7	1	1	1	1	0	0	0	0	0	1	8887	8887	1	0	0	0	0	0	0	0	0	73	5	0
816005022	1	1	2	0	3	0	1	3	2	2	10	1	1	0	2	10	1	1	2	1	0	0	0	0	0	1	8887	8887	1	0	0	0	0	0	0	0	0	73	5	356.366
816005022	2	1	2	0	4	0	1	2	2	5	11	1	1	0	2	11	1	1	2	1	0	0	0	0	0	1	8887	8887	1	0	0	0	0	0	0	0	0	73	5	356.366
816005042	1	1	1	0	1	1	0	2	1	1	8	2	22	0	2	8	1	1	2	2	0	0	0	0	0	1	8887	8887	1	0	0	0	0	0	0	0	0	73	5	356.366
816005101	1	1	1	0	2	4	0	3	1	1	8	3	0	0	0	8	1	1	2	1	0	0	2	4	4	1	8887	8887	1	0	0	0	0	0	0	0	0	73	5	356.366
816005101	2	1	1	0	2	4	0	3	1	1	8	3	0	0	0	8	1	1	2	1	0	0	2	4	4	1	8887	8887	1	0	0	0	0	0	0	0	0	73	5	356.366
816005101	3	1	1	0	2	4	0	3	1	1	8	3	0	0	0	8	1	1	2	1	0	0	2	4	4	1	8887	8887	1	0	0	0	0	0	0	0	0	73	5	356.366
816005101	4	1	1	0	2	4	0	3	1	1	8	3	0	0	0	8	1	1	2	1	0	0	2	4	4	1	8887	8887	1	0	0	0	0	0	0	0	0	73	5	356.366
816005101	5	1	1	0	2	4	0	3	1	1	8	3	0	0	0	8	1	1	2	1	0	0	2	4	4	1	8887	8887	1	0	0	0	0	0	0	0	0	73	5	356.366
816005121	1	1	1	0	2	4	0	3	1	1	8	1	0	0	0	8	1	1	2	1	0	0	2	4	4	1	8887	8887	1	0	0	0	0	0	0	0	0	73	5	356.366
816005121	2	1	1	0	2	4	0	3	1	1	8	1	0	0	0	8	1	1	2	1	0	0	2	4	4	1	8887	8887	1	0	0	0	0	0	0	0	0	73	5	356.366
816005121	3	1	1	0	2	4	0	3	1	1	8	1	0	0	0	8	1	1	2	1	0	0	2	4	4	1	8887	8887	1	0	0	0	0	0	0	0	0	73	5	356.366
816005121	4	1	1	0	2	4	0	3	1	1	8	1	0	0	0	8	1	1	2	1	0	0	2	4	4	1	8887	8887	1	0	0	0	0	0	0	0	0	73	5	356.366
816005261	1	1	1	0	4	0	0	2	2	2	6	1	0	0	0	5	1	1	2	1	0	0	0	0	0	1	8887	8887	1	0	0	0	0	0	0	0	0	73	5	195.635
816005261	2	1	1	0	4	0	0	2	2	3	6	1	0	0	0	5	1	1	2	1	0	0	0	0	0	1	8887	8887	1	0	0	0	0	0	0	0	0	73	5	195.635
816005262	1	1	1	0	1	0	0	2	2	2	2	2	0	0	0	3	1	1	2	1	0	0	2	3	5	1	8887	8887	1	0	0	0	0	0	0	0	0	73	5	60.371
816005262	2	1	1	0	1	0	0	2	2	2	2	2	0	0	0	3	1	1	2	1	0	0	2	4	5	1	8887	8887	1	0	0	0	0	0	0	0	0	73	5	60.371
816005321	1	1	15	1	2	4	0	4	1	1	8	3	0	0	0	7	1	1	1	2	0	0	2	4	4	1	8887	8887	0	1	0	0	0	0	0	0	0	73	5	195.635
816005321	2	1	15	1	2	4	0	4	1	1	8	3	0	0	0	7	1	1	1	2	0	0	2	4	4	1	8887	8887	0	1	0	0	0	0	0	0	0	73	5	195.635
816005321	3	1	5	1	2	4	0	4	1	1	8	3	0	0	0	7	1	1	1	2	0	0	2	4	4	1	8887	8887	0	1	0	0	0	0	0	0	0	73	5	195.635
816005341	1	1	4	0	3	0	0	3	2	2	10	1	0	0	0	10	1	1	2	1	0	0	0	0	0	1	8887	8887	1	0	0	0	0	0	0	0	0	73	5	356.366
816005341	2	1	4	0	3	0	0	3	2	2	10	1	0	0	0	10	1	1	2	1	0	0	0	0	0	1	8887	8887	1	0	0	0	0	0	0	0	0	73	5	356.366
816005445	1	1	1	0	2	4	0	3	1	1	8	1	0	0	0	7	1	1	2	1	0	0	2	4	0	1	8887	8887	1	0	0	0	0	0	0	0	0	73	5	60.371
816005445	2	1	1	0	2	4	0	3	1	1	8	1	0	0	0	7	1	1	2	1	0	0	2	4	0	1	8887	8887	1	0	0	0	0	0	0	0	0	73	5	60.371
816005521	1	1	1	0	1	0	0	2	1	1	8	1	0	0	0	8	1	1	2	1	0	0	2	3	6	1	8887	8887	1	0	0	0	0	0	0	0	0	73	5	60.371
816005521	2	1	1	0	1	0	0	2	1	1	8	1	0	0	0	8	1	1	2	1	0	0	2	3	4	1	8887	8887	1	0	0	0	0	0	0	0	0	73	5	60.371
816005585	1	1	3	0	4	0	5	4	2	2	2	2	0	0	0	4	1	1	2	1	0	0	2	4	0	1	8887	8887	1	0	0	0	0	0	0	0	0	73	5	60.371
816005585	2	1	3	0	4	0	5	4	2	2	2	2	0	0	0	4	1	1	2	1	0	0	2	4	0	1	8887	8887	1	0	0	0	0	0	0	0	0	73	5	60.371
816005585	3	1	3	0	4	0	5	4	2	2	2	2	0	0	0	4	1	1	2	1	0	0	2	4	0	1	8887	8887	1	0	0	0	0	0	0	0	0	73	5	60.371
816005606	1	1	15	1	2	4	0	3	1	1	8	1	0	0	0	7	1	1	2	1	0	0	2	4	4	1	8887	8887	1	0	0	0	0	0	0	0	0	73	5	60.371
816005606	2	1	15	1	2	4	0	3	1	1	8	1	0	0	0	7	1	1	2	1	0	0	2	4	4	1	8887	8887	1	0	0	0	0	0	0	0	0	73	5	60.371
816005606	3	1	15	1	2	4	0	3	1	1	8	1	0	0	0	7	1	1	2	1	0	0	2	4	4	1	8887	8887	1	0	0	0	0	0	0	0	0	73	5	60.371
816005681	1	1	15	1	2	0	0	4	1	1	8	3	0	0	0	7	1	1	2	1	0	0	2	4	0	1	8887	8887	1	0	0	0	0	0	0	0	0	73	5	356.366
816005681	2	1	15	1	2	0	0	4	1	1	8	3	0	0	0	7	1	1	2	1	0	0	2	4	4	1	8887	8887	1	0	0	0	0	0	0	0	0	73	5	356.366
816006081	1	1	1	0	1	0	0	2	1	1	1	4	0	0	0	2	1	1	2	8	0	0	2	4	6	1	8887	8887	1	0	0	0	0	0	0	0	0	73	5	60.371
816006081	2	1	1	0	1	0	0	2	1	1	1	4	0	0	0	2	1	1	2	8	0	0	2	4	4	1	8887	8887	1	0	0	0	0	0	0	0	0	73	5	60.371
816006081	3	1	1	0	1	0	0	2	1	1	1	4	0	0	0	2	1	1	2	8	0	0	2	4	4	1	8887	8887	1	0	0	0	0	0	0	0	0	73	5	60.371
816006105	1	1	1	0	2	0	0	3	1	1	8	3	0	0	0	7	1	1	2	1	0	0	2	4	4	1	8887	8887	1	0	0	0	0	0	0	0	0	73	5	195.635
816006105	2	1	1	0	2	0	0	3	1	1	8	3	0	0	0	7	1	1	2	1	0	0	2	4	0	1	8887	8887	1	0	0	0	0	0	0	0	0	73	5	195.635
816006121	1	1	1	0	2	0	0	4	1	1	8	3	0	0	0	7	3	1	2	3	0	0	2	4	4	1	8887	8887	0	0	1	0	0	0	0	0	0	73	5	195.635
816006121	2	1	1	0	2	0	0	4	1	1	8	3	0	0	0	7	3	1	2	3	0	0	2	4	4	1	8887	8887	0	0	1	0	0	0	0	0	0	73	5	195.635
816006201	1	1	5	1	3	0	0	1	1	1	8	3	21	0	2	8	2	1	2	1	0	0	2	4	4	1	8887	8887	1	0	0	0	0	0	0	0	0	73	5	356.366
816006281	1	1	1	0	1	8	0	2	1	1	1	1	0	0	0	2	1	1	2	1	0	0	2	4	5	1	8887	8887	1	0	0	0	0	0	0	0	0	73	5	195.635
816006281	2	1	1	0	1	8	0	2	1	1	1	1	0	0	0	2	1	1	2	1	0	0	2	4	4	1	8887	8887	1	0	0	0	0	0	0	0	0	73	5	195.635
816006281	3	1	1	0	1	8	0	2	1	1	1	1	0	0	0	2	1	1	2	1	0	0	2	4	4	1	8887	8887	1	0	0	0	0	0	0	0	0	73	5	195.635
816006281	4	1	1	0	1	8	0	2	1	1	1	1	0	0	0	2	1	1	2	1	0	0	2	4	4	1	8887	8887	1	0	0	0	0	0	0	0	0	73	5	195.635
817003568	1	1	2	0	4	0	5	2	2	6	13	5	0	0	0	11	1	1	2	8	0	0	5	9	0	1	8887	8887	1	0	0	0	0	0	0	0	0	74	4	0
817003568	2	1	3	0	4	0	5	2	2	6	12	5	0	0	0	11	1	1	2	8	0	0	5	4	0	1	8887	8887	1	0	0	0	0	0	0	0	0	74	4	0
817003629	1	1	15	1	2	0	0	4	1	1	8	1	0	0	0	7	3	1	1	2	0	0	1	4	0	1	8887	8887	0	1	0	0	1	0	0	0	0	74	4	0
817003629	2	1	15	1	2	0	0	4	1	1	8	1	0	0	0	7	3	1	1	2	0	0	1	4	0	1	8887	8887	0	1	0	0	0	0	0	0	0	74	4	0
817003629	3	1	15	1	2	0	0	4	1	1	8	1	0	0	0	7	3	1	1	2	0	0	1	4	0	1	8887	8887	0	1	0	0	0	0	0	0	0	74	4	0
817003708	1	1	1	0	2	0	0	5	1	1	8	3	0	0	0	7	1	1	1	4	0	0	1	4	0	1	8887	8887	0	0	1	0	0	0	0	0	0	74	4	0
817003708	2	1	1	0	2	0	0	5	1	1	8	3	0	0	0	7	1	1	1	4	0	0	1	4	0	1	8887	8887	0	0	1	0	0	0	0	0	0	74	4	0
817003733	1	1	1	0	4	0	0	2	2	4	4	1	0	0	0	5	3	1	2	1	0	0	0	0	0	1	8887	8887	1	0	0	0	0	0	0	0	0	74	4	0
817003748	1	1	3	0	4	0	0	2	1	2	4	1	21	0	2	5	2	1	1	1	0	0	2	3	0	1	8887	8887	1	0	0	0	0	0	0	0	0	74	4	0
817003812	1	1	2	0	4	0	1	2	2	5	13	1	1	0	2	11	1	1	2	1	0	0	0	0	0	1	8887	8887	1	0	0	0	0	0	0	0	0	74	4	0
817003812	2	1	2	0	4	0	1	2	1	5	13	1	1	0	2	11	1	1	2	1	0	0	0	0	0	1	8887	8887	1	0	0	0	0	0	0	0	0	74	4	0
817003848	1	1	3	0	4	0	1	4	1	6	11	1	2	0	2	10	1	1	2	1	0	0	0	0	0	1	8887	8887	1	0	0	0	0	0	0	0	0	74	4	18.891
817003848	2	1	2	0	1	0	1	3	1	6	10	1	2	0	2	9	1	1	2	1	0	0	0	0	0	1	8887	8887	1	0	0	0	0	0	0	0	0	74	4	18.891
817003848	3	1	2	0	1	0	1	3	1	6	10	1	2	0	2	9	2	1	2	1	0	0	0	0	0	1	8887	8887	1	0	0	0	0	0	0	0	0	74	4	18.891
817003873	1	1	15	1	2	0	0	6	1	1	8	1	0	0	0	7	1	1	1	2	0	0	1	4	0	1	8887	8887	0	1	0	0	0	0	0	0	0	74	4	34.412
817003873	2	1	15	1	2	0	0	6	1	1	8	1	0	0	0	7	1	1	1	2	0	0	1	4	0	1	8887	8887	0	1	0	0	0	0	0	0	0	74	4	34.412
817003912	1	1	3	0	4	0	5	2	2	6	3	1	0	0	0	5	1	1	2	1	0	0	0	0	0	1	8887	8887	1	0	0	0	0	0	0	0	0	74	4	18.891
817003912	2	1	2	0	4	0	5	2	2	6	3	1	20	0	2	5	1	4	2	1	0	0	0	0	0	1	8887	8887	1	0	0	0	0	0	0	0	0	74	4	18.891
817003933	1	1	1	0	1	0	0	2	1	3	2	1	0	0	0	3	3	4	2	1	0	0	2	3	0	1	8887	8887	1	0	0	0	0	0	0	0	0	74	4	34.412
817003988	1	1	2	0	4	0	5	2	2	6	12	1	0	0	0	11	1	1	2	1	0	0	0	0	0	1	8887	8887	1	0	0	0	0	0	0	0	0	74	4	34.412
817004028	1	1	3	0	4	0	8	2	1	6	4	1	0	0	0	5	1	1	2	1	0	0	0	0	0	1	8887	8887	1	0	0	0	0	0	0	0	0	74	4	34.412
817004028	2	1	3	0	4	0	8	2	1	6	6	1	20	0	2	5	1	9	2	1	0	0	4	2	0	1	8887	8887	1	0	0	0	0	0	0	0	0	74	4	34.412
817004108	1	1	1	0	4	0	0	2	2	6	13	1	22	0	9	11	1	2	1	1	0	0	0	0	0	1	8887	8887	1	0	0	0	0	0	0	0	0	74	4	34.412
817004108	2	1	1	0	4	0	0	2	2	6	13	1	22	0	9	11	1	4	1	1	0	0	0	0	0	1	8887	8887	1	0	0	0	0	0	0	0	0	74	4	34.412
817004268	1	1	3	0	1	0	3	4	2	3	9	1	1	0	2	9	1	1	2	1	0	0	4	3	0	1	8887	8887	1	0	0	0	0	0	0	0	0	74	4	34.412
817004268	2	1	3	0	1	0	3	4	2	3	9	1	1	0	2	9	1	1	2	1	0	0	4	3	0	1	8887	8887	1	0	0	0	0	0	0	0	0	74	4	34.412
817004268	3	1	3	0	1	0	3	7	2	3	9	1	1	0	2	8	1	1	2	1	0	0	4	3	0	1	8887	8887	1	0	0	0	0	0	0	0	0	74	4	34.412
817004268	4	1	3	0	1	0	3	4	2	3	9	1	2	0	2	8	1	1	2	1	0	0	4	3	0	1	8887	8887	1	0	0	0	0	0	0	0	0	74	4	34.412
817004368	1	1	3	0	4	0	1	2	2	6	2	1	2	0	2	5	1	1	2	1	0	0	4	3	0	1	8887	8887	1	0	0	0	0	0	0	0	0	74	4	5.83
817004368	2	1	3	0	4	0	1	4	2	3	2	1	2	0	2	4	1	1	2	1	0	0	0	0	0	1	8887	8887	1	0	0	0	0	0	0	0	0	74	4	5.83
817004428	1	1	1	0	2	4	0	2	1	2	9	1	0	0	0	8	1	1	1	1	0	0	1	4	0	1	8887	8887	1	0	0	0	0	0	0	0	0	74	4	34.412
817004428	2	1	1	0	2	4	0	2	1	2	9	1	0	0	0	8	1	1	1	1	0	0	1	4	0	1	8887	8887	1	0	0	0	0	0	0	0	0	74	4	34.412
817004428	3	1	1	0	2	4	0	2	1	2	9	1	0	0	0	8	1	1	1	1	0	0	1	4	0	1	8887	8887	1	0	0	0	0	0	0	0	0	74	4	34.412
817004428	4	1	1	0	2	4	0	2	1	2	9	1	0	0	0	8	1	1	1	1	0	0	1	4	0	1	8887	8887	1	0	0	0	0	0	0	0	0	74	4	34.412
817004429	1	1	1	0	2	0	0	5	1	1	8	1	0	0	0	7	2	1	1	1	0	0	1	4	0	1	8887	8887	1	0	0	0	0	0	0	0	0	74	4	5.83
817004468	1	1	3	0	4	1	1	3	2	6	12	1	1	0	2	10	1	1	1	1	0	0	0	0	0	1	8887	8887	1	0	0	0	0	0	0	0	0	74	4	34.412
817004468	2	1	3	0	4	1	1	3	2	6	12	1	1	0	2	10	1	1	1	1	0	0	0	0	0	1	8887	8887	1	0	0	0	0	0	0	0	0	74	4	34.412
817004510	1	1	3	0	1	0	1	3	2	2	10	1	2	0	2	9	1	1	1	1	0	0	0	0	0	1	8887	8887	1	0	0	0	0	0	0	0	0	74	4	34.412
817004528	1	1	3	0	4	0	5	4	2	6	12	1	1	0	2	10	1	1	2	1	0	0	0	0	0	1	8887	8887	1	0	0	0	0	0	0	0	0	74	4	34.412
817004528	2	1	3	0	4	0	5	4	2	6	12	1	1	0	2	10	1	1	1	1	0	0	0	0	0	1	8887	8887	1	0	0	0	0	0	0	0	0	74	4	34.412
817004529	1	1	5	1	3	0	1	3	1	1	8	1	2	0	2	8	1	1	1	1	0	0	1	3	0	1	8887	8887	1	0	0	0	0	0	0	0	0	74	4	34.412
817004548	1	1	1	0	4	0	0	2	2	6	12	1	0	0	0	11	1	2	2	1	0	0	0	0	0	1	8887	8887	1	0	0	0	0	0	0	0	0	74	4	18.891
817004548	2	1	1	0	4	0	0	2	2	6	12	1	0	0	0	11	1	4	2	1	0	0	0	0	0	1	8887	8887	1	0	0	0	0	0	0	0	0	74	4	18.891
817004568	1	1	1	0	2	0	0	3	1	1	8	1	0	0	0	7	1	1	1	1	0	0	1	4	0	1	8887	8887	1	0	0	0	0	0	0	0	0	74	4	34.412
